"","X","patch","patch_tree","patch_total_veg","water_present","patch_size","patch_tree_scaled","patch_total_veg_scaled","patch_size_scaled"
"626",626,"p_626",0.252989811903727,0.877291743326193,1,1.38325994889593,-0.124498103829125,0.385359585590796,0.912106854116088
"627",627,"p_627",0.907426246185148,0.919343118732742,0,0.00688522175394365,2.60262162190734,0.584888125630293,-0.140961049186347
"628",628,"p_628",0,0.638972809667674,0,0.000663913231244471,-1.17873877612691,-0.74543407899047,-0.14572098860735
"629",629,"p_629",0.304368307006249,0.803033633765663,0,0.0318412599667183,0.0896026095985898,0.0330141023941141,-0.121867119083436
"630",630,"p_630",0.22693604094711,0.837761641213433,0,0.0961367197382952,-0.233067475862371,0.19779417337974,-0.0726744946634033
"631",631,"p_631",0.0596529284164859,0.962968701580415,0,0.00644161788147085,-0.930157448344989,0.791886083956591,-0.141300451669311
"632",632,"p_632",0.295236402417348,0.793014575186634,0,0.0112498646211541,0.0515488035551045,-0.0145250829836967,-0.137621649514005
"633",633,"p_633",0.94232223903177,0.998424104891578,0,0.015869023695281,2.74803765539221,0.96011755773821,-0.134087518826128
"634",634,"p_634",0.0425094915043256,0.937075994273978,1,0.0160677295707993,-1.00159632692974,0.669028411964278,-0.133935488441103
"635",635,"p_635",0.538877620013523,0.981068289384719,0,0.0015007987166744,1.06683269623529,0.877766374315584,-0.145080685333782
"636",636,"p_636",0.559559700822354,0.910067096873517,1,0.0779896022311946,1.15301755329473,0.540874556964537,-0.0865589017273626
"637",637,"p_637",0.089349535382416,0.846662960315569,1,0.0377636453473141,-0.80640791607276,0.240029824121339,-0.117335886540215
"638",638,"p_638",0.0997263124561761,0.848906380764968,1,0.0442194257346672,-0.76316656830383,0.250674574801566,-0.112396552082361
"639",639,"p_639",0.435020885547201,0.906766917293233,1,0.0299307982300399,0.634048495391288,0.525215615796594,-0.123328818354506
"640",640,"p_640",0.128148050331076,0.961629157312909,1,0.0530001657135762,-0.644729577424102,0.785530113208197,-0.105678384960654
"641",641,"p_641",0.174037543748011,0.906564853112737,0,0.00940775913685241,-0.453502231045092,0.524256846421304,-0.139031049237613
"642",642,"p_642",0.65493930153616,0.892785225245958,1,0.0347332657126037,1.55047646131702,0.45887422804165,-0.119654437923936
"643",643,"p_643",0.0129533678756477,0.825129533678757,0,0.00387502069821428,-1.12476044729626,0.137856396085937,-0.143264161886518
"644",644,"p_644",0.151659321093955,0.874492863605849,0,0.0342501128164659,-0.546755126559396,0.372079249836084,-0.120024099468338
"645",645,"p_645",0.737560227453591,0.918105132174844,1,0.0691142644853917,1.89476835129322,0.579014033567958,-0.093349445847917
"646",646,"p_646",0.268895348837209,0.994186046511628,0,0.00138998866283589,-0.0582177116511495,0.94000849845113,-0.14516546639577
"647",647,"p_647",0.406355750236193,0.992458988233273,0,0.0582250678932841,0.514597236487297,0.931813821974754,-0.101680798638526
"648",648,"p_648",0.0998570066730219,0.890848427073403,0,0.0126288455307089,-0.762621948905934,0.449684361884242,-0.136566587613723
"649",649,"p_649",0.0443280977312391,0.426876090750436,0,0.00286118236165439,-0.994017963845164,-1.75180659983157,-0.144039852249262
"650",650,"p_650",0.00626666300195146,1,0,0.0363963090069103,-1.15262479562103,0.967594983796191,-0.118382039150186
"651",651,"p_651",0.0876336370065311,0.87870751695162,1,0.192320935109999,-0.813558282499673,0.392077255150396,0.00091630006340306
"652",652,"p_652",0.410266815461094,0.995434716445166,1,0.00984950492526655,0.530895141928917,0.945933281800577,-0.138693068379621
"653",653,"p_653",0.629085381302255,0.992019255130479,0,0.00789564704061745,1.4427398926235,0.929727343157848,-0.140187970156996
"654",654,"p_654",0.108233296020381,0.662986837534257,0,0.0259260697281934,-0.727716887526304,-0.63149050700588,-0.126392846604642
"655",655,"p_655",0.0134222117706647,0.978763239058274,1,0.11057837865429,-1.12280671524925,0.866829197542966,-0.0616251436582052
"656",656,"p_656",0.682958307614612,0.910611076819483,0,0.0178078383135458,1.66723521765976,0.543455674071409,-0.132604126691205
"657",657,"p_657",0.764034415197206,1,0,0.0117405502780621,2.00508965346482,0.967594983796191,-0.137246224634638
"658",658,"p_658",0.0628972530813022,0.483916431769193,0,0.0362215758809993,-0.916637935483776,-1.48115728439788,-0.118515727921792
"659",659,"p_659",0.128676291867192,0.778960672791794,0,0.0205734625316803,-0.642528327863971,-0.0812090998461581,-0.130488140369108
"660",660,"p_660",0.0321595512620754,0.266625116858834,0,0.032112281039078,-1.04472584221388,-2.51217751639187,-0.121659760152185
"661",661,"p_661",0.342882544700188,0.948434258618986,0,0.0101239705889045,0.250096328827672,0.722921961942888,-0.138483073982575
"662",662,"p_662",0.0440749112043913,0.659832095576364,0,0.00621167591996007,-0.995073024253613,-0.646459364765565,-0.141476380865419
"663",663,"p_663",0.0273261570894688,0.749209441977832,1,0.0625988229551691,-1.0648672095032,-0.222374985415824,-0.0983344272022087
"664",664,"p_664",0.121250380948235,0.925029387435239,0,0.0229734857010851,-0.673473041647955,0.611868762565769,-0.128651876365532
"665",665,"p_665",0.0865671641791045,0.813930348258706,0,0.000999669838792004,-0.818002410198386,0.0847176557976374,-0.145464100348828
"666",666,"p_666",0.276615969581749,0.747148288973384,0,0.00106035524731599,-0.0260449046000202,-0.232154899765818,-0.145417669784059
"667",667,"p_667",0.940770116412946,0.974030958168095,0,0.0156302341509711,2.74156976334215,0.844375113985757,-0.134270217330974
"668",668,"p_668",0.0367936925098555,0.878230398598336,0,0.002283902852623,-1.02541478716459,0.38981338797515,-0.144481530311353
"669",669,"p_669",0.681485080367626,1,0,0.0494161567263328,1.66109609264273,0.967594983796191,-0.108420519609879
"670",670,"p_670",0.0359373111478184,0.89226864348737,0,0.0248115308027187,-1.0289834370484,0.456423111922245,-0.127245583251322
"671",671,"p_671",0.495564238106182,0.999494369110549,0,0.0217555143831297,0.886340333646147,0.965195828187232,-0.129583749406201
"672",672,"p_672",0.0132836391437309,0.834766819571865,0,0.0104437787704699,-1.12338416498243,0.183584117607636,-0.138238387906481
"673",673,"p_673",0.246046575217609,0.966276261222258,0,0.0219423791798957,-0.153431452792131,0.807580042597661,-0.129440778661497
"674",674,"p_674",0.0612667091024825,0.770687460216423,0,0.00627195323397589,-0.923432619299329,-0.12046446333049,-0.141430262534825
"675",675,"p_675",0.258652094717668,0.788251366120219,0,0.00437666534930584,-0.100902652314339,-0.0371259168859494,-0.142880352252041
"676",676,"p_676",0.29253874420834,0.977472439686851,1,0.0062585465796662,0.0403073192340817,0.860704515256741,-0.1414405200011
"677",677,"p_677",0.569345866103971,0.890753884519471,0,0.0104591789523954,1.19379774672654,0.449235769238335,-0.138226605187014
"678",678,"p_678",0.941252213101561,1,0,0.0248548888322876,2.74357872146301,0.967594983796191,-0.127212409909507
"679",679,"p_679",0.00381679389312977,0.853997589393331,0,0.049793449645739,-1.1628337112959,0.274831725782543,-0.108131851810526
"680",680,"p_680",0.0895134624468588,0.880963627775153,0,0.00423956502595023,-0.805724811178829,0.402782220075675,-0.142985248067992
"681",681,"p_681",0.0703443169196594,0.936467974824139,0,0.0135069615144465,-0.885605074798533,0.666143435385769,-0.135894738778071
"682",682,"p_682",0.13196798257243,0.989487563508158,0,0.139565984525241,-0.62881143469751,0.91771478165782,-0.0394466505964602
"683",683,"p_683",0.294845353324822,0.960144334471859,0,0.274956059283427,0.0499192523288957,0.778484813718519,0.0641406496801271
"684",684,"p_684",0.415471002940447,0.823573174620045,0,0.0564591492250662,0.552581652012907,0.130471666151189,-0.103031907629901
"685",685,"p_685",0.34403529195515,0.839439985295019,0,0.0651783779596155,0.254899973021546,0.20575770705837,-0.0963608029221216
"686",686,"p_686",0.378162239201869,0.862821172651332,0,0.0252575288064281,0.397111295833799,0.31669852962344,-0.126904349012287
"687",687,"p_687",0.0597105097545626,0.662328508495909,0,0.0397198667889217,-0.929917499597215,-0.634614196317282,-0.11583917639923
"688",688,"p_688",0.704424985709089,0.962557813230785,0,0.0769017725556255,1.75668959124115,0.789936469901681,-0.0873912030570888
"689",689,"p_689",0.227547603122025,0.912760901177722,1,0.438047470591296,-0.230519018619833,0.553656322953729,0.18892231499684
"690",690,"p_690",0.191374849059859,0.857995514921511,0,0.0289451365747453,-0.381255478220318,0.293801384589474,-0.124082950664726
"691",691,"p_691",0.190658557445595,0.724327663213912,0,0.105237004009186,-0.384240356335767,-0.340435927355372,-0.0657118433682124
"692",692,"p_692",0.196015815085158,0.933242092457421,1,0.013141560620176,-0.361915983456457,0.650837025244659,-0.136174307957893
"693",693,"p_693",0.0818772371735384,0.42473816783773,0,0.0376827998327793,-0.837545931584366,-1.76195077783681,-0.117397741654817
"694",694,"p_694",0.346915209501815,0.850379412735071,0,0.00607008014291408,0.26690095514692,0.257663928076807,-0.141584716164746
"695",695,"p_695",0.41870992078461,0.942663145982648,0,0.0212023571375143,0.566078633965868,0.695538751106158,-0.130006971461467
"696",696,"p_696",0.15002624671916,0.718687664041995,0,0.0190411631447615,-0.553560354856302,-0.367197021129758,-0.131660506637388
"697",697,"p_697",0.0768122207810924,0.181582360570687,0,0.00693695023494164,-0.858652498076473,-2.91569480539988,-0.140921471590252
"698",698,"p_698",0.282051282051282,0.956441149212234,0,0.00648789183474367,-0.00339526733237576,0.760913660784632,-0.141265047346644
"699",699,"p_699",0.309558736941271,0.933142674494894,1,0.594444819060178,0.111231790248341,0.650365299392058,0.308582335328785
"700",700,"p_700",0.0810603518527396,0.592636978093092,0,0.0208651476962557,-0.840949996448911,-0.965291830044018,-0.130264971286861
"701",701,"p_701",0.399047367028314,0.848835670812384,0,0.0151051607110653,0.484142275599717,0.250339064881404,-0.134671952393045
"702",702,"p_702",0.276898309632412,0.888650389052858,0,0.0186226554054626,-0.0248683577557511,0.439254945177878,-0.131980708003228
"703",703,"p_703",0.152203116603976,0.944384739387426,0,0.0223390774218974,-0.544489061614871,0.7037074974379,-0.129137263799076
"704",704,"p_704",0.0895058531026624,0.719569045892469,0,0.00964369585007965,-0.805756520282374,-0.363014973999499,-0.138850533441289
"705",705,"p_705",0.787077997671711,1,0,0.00859640879346449,2.10111518784213,0.967594983796191,-0.139651815507225
"706",706,"p_706",0.867497691597415,0.995998768851954,0,0.0130000090799335,2.43623426458376,0.948609640234614,-0.136282609411525
"707",707,"p_707",0.0443565904943957,0.882830828047615,1,0.0229888589561448,-0.993899230882916,0.411641852863517,-0.128640114247881
"708",708,"p_708",0.144073439878234,0.699034436834094,0,0.042084726083715,-0.578366456883939,-0.460449136998631,-0.114029816368081
"709",709,"p_709",0.0329823167097159,0.82157758791973,0,0.00502911036972332,-1.04129727411409,0.121002855749947,-0.142381164860612
"710",710,"p_710",0.143295019157088,0.882318415260455,0,0.0612996718866797,-0.581610234877275,0.409210517994415,-0.0993284110823167
"711",711,"p_711",0.300629312305709,0.747441049359315,0,0.0131903830907174,0.0740217438824827,-0.230765788189289,-0.136136953757998
"712",712,"p_712",0.226751592356688,0.930720235178834,0,0.0101880313157203,-0.233836096560997,0.63887112648107,-0.138434060952954
"713",713,"p_713",0.0135273098519653,0.94461459928535,0,0.00781319741543934,-1.12236875819851,0.704798154031246,-0.140251052580847
"714",714,"p_714",0.00400444938820912,0.910901001112347,0,0.0269637844766117,-1.16205172701833,0.544831328739488,-0.125598888336742
"715",715,"p_715",0.0127165499447107,0.797088094360487,1,0.00542696465914681,-1.12574729768698,0.00480325825898254,-0.142076765503285
"716",716,"p_716",0.0305438202247191,0.870849438202247,1,0.111236292673572,-1.05145879862132,0.354791649977691,-0.0611217719214419
"717",717,"p_717",0.088724584103512,0.735931402752105,0,0.0194941266859018,-0.809012167411845,-0.28537762815183,-0.131313943047448
"718",718,"p_718",0.24244439031776,0.806644855075803,1,0.152025326331655,-0.168442214695867,0.0501488978391054,-0.0299139755960602
"719",719,"p_719",0.691687709709779,0.962330070220347,0,0.0288959071642218,1.70361174469978,0.78885585767586,-0.124120616215464
"720",720,"p_720",0.118277282621798,0.517942609176576,1,0.141049315208275,-0.685862319915268,-1.31970730956156,-0.038311750411588
"721",721,"p_721",0.80885612346947,0.99678352298835,0,0.147935366678641,2.19186740355251,0.952333200893718,-0.0330432144228544
"722",722,"p_722",0.13866093526117,0.980461117624072,0,0.030706900507361,-0.600921050934074,0.874885419916736,-0.122735020472425
"723",723,"p_723",0.0668590668590669,1,0,0.0124644085434458,-0.900128554378031,0.967594983796191,-0.136692398782722
"724",724,"p_724",0.8783000643915,0.952543464262717,0,0.0155181793956689,2.48124912376387,0.742419631041435,-0.134355950717307
"725",725,"p_725",0.0150032149746374,0.52911338143888,0,0.013982085619484,-1.11621847413345,-1.26670338616874,-0.135531220082738
"726",726,"p_726",0.581216830932525,0.919257012888552,0,0.0105480255548794,1.24326556461021,0.584479564121567,-0.138158628419098
"727",727,"p_727",0.0646856897661446,0.856790388328685,0,0.00931386431786081,-0.909185292712107,0.288083208969661,-0.139102888409183
"728",728,"p_728",0.140957446808511,0.9795953958842,1,0.0229306969764323,-0.591351195692118,0.870777678061277,-0.128684614130667
"729",729,"p_729",0.694362973637365,0.883682292108163,1,0.0589700402705975,1.71475990920636,0.415681943805959,-0.101110818324354
"730",730,"p_730",0.0766088416340235,0.309401231113598,1,0.0178636477849786,-0.859500004808558,-2.30921018076254,-0.132561426718656
"731",731,"p_731",0.127337278106509,0.912899408284024,0,0.00846956395081212,-0.648108168240372,0.554313521926137,-0.139748864828069
"732",732,"p_732",0.736538646337166,0.972933149684487,0,0.0312036394420056,1.89051129305486,0.839166149430862,-0.122354964214432
"733",733,"p_733",0.0768105664391455,0.931241320213929,1,0.0676810259649488,-0.858659391929444,0.641343610086749,-0.0944460203881871
"734",734,"p_734",0.395693656523981,0.863686178442496,0,0.0310193729433965,0.470166938054798,0.32080287439143,-0.122495946994421
"735",735,"p_735",0.0823115854562395,0.963598246617114,0,0.0944396386468907,-0.835735947134319,0.794873196764371,-0.0739729358447308
"736",736,"p_736",0.0170370866247155,0.938010443165082,0,0.0298805414589229,-1.10774307269491,0.673462255594384,-0.123367269941522
"737",737,"p_737",0.0054737975592247,0.537957645369706,0,0.0222200547013062,-1.15592876660347,-1.22473845511046,-0.129228328393874
"738",738,"p_738",0.198830409356725,0.891689317189688,0,0.0242966687098267,-0.35018721171354,0.453674280777831,-0.127639505585087
"739",739,"p_739",0.31266846361186,0.998652291105121,0,0.00146053435512629,0.124190416175584,0.961200272907577,-0.145111491702104
"740",740,"p_740",0.210735586481113,0.948641484426773,0,0.00303772879430685,-0.300576826848653,0.723905222596945,-0.143904776111927
"741",741,"p_741",0.919030343007916,0.932387862796834,0,0.0242703356433921,2.65097736692248,0.646783811874407,-0.127659653083084
"742",742,"p_742",0.24929510028196,0.902697238921104,0,0.0187746823342258,-0.139894436332666,0.505905498679836,-0.131864391802443
"743",743,"p_743",0.0221181143565845,0.608631338665084,1,0.242722130953201,-1.08656978491821,-0.889400580758083,0.0394783868148411
"744",744,"p_744",0.0137148662377243,0.174822214696918,0,0.0118260749610995,-1.12158718692207,-2.94777085579316,-0.137180789475978
"745",745,"p_745",0.167660702451955,0.748177601060305,0,0.00150763097034283,-0.48007533849358,-0.227270942083988,-0.145075457958632
"746",746,"p_746",0.101505075253763,0.90767316143585,0,0.0257106775027362,-0.7557542378488,0.529515631407203,-0.126557643759644
"747",747,"p_747",0.557929515418502,0.74647577092511,1,0.00453454128400816,1.14622436370661,-0.235345914162495,-0.142759560961515
"748",748,"p_748",0.37718222138341,0.786260262338398,0,0.0105925855116752,0.393027437136006,-0.0465734563971539,-0.138124535479618
"749",749,"p_749",0.0371407516580693,0.798870056497175,0,0.0203779082840952,-1.02396854762242,0.0132584467064845,-0.130637759435359
"750",750,"p_750",0.128368860925909,0.920649826274768,0,0.0106481255547714,-0.643809431635639,0.591088290205135,-0.138082041647393
"751",751,"p_751",0.0313155319446386,0.968195162868726,0,0.0143064628812851,-1.04824297788804,0.816684991967272,-0.135283038191406
"752",752,"p_752",0.057105173171804,0.0571540227639099,0,0.0204671168178382,-0.940774267978128,-3.50609177439559,-0.130569505752889
"753",753,"p_753",0.12248865845755,0.97148412184057,0,0.00308117612427754,-0.668312982023071,0.832290692745364,-0.14387153444614
"754",754,"p_754",0.249127704117237,0.900209351011863,0,0.00145362640277253,-0.140591997407991,0.494100780343906,-0.145116776994516
"755",755,"p_755",0.00344750889679715,0.980649466192171,0,0.00898433376798259,-1.16437256876954,0.87577911041908,-0.1393550130947
"756",756,"p_756",0.262752055969459,0.82380047426044,1,0.118953773313284,-0.0838175931415692,0.131550174641365,-0.0552171073008452
"757",757,"p_757",0.0921338068064057,0.773050723336051,1,0.144756511104351,-0.794805503486266,-0.109251074102914,-0.0354753651362505
"758",758,"p_758",0.0214531788286878,0.1656749138741,0,0.00637622092303172,-1.08934065570028,-2.99117365916959,-0.141350487053243
"759",759,"p_759",0.232632904037959,0.997792195216423,0,0.0516091415907978,-0.209327923942507,0.957119225015403,-0.10674266115487
"760",760,"p_760",0.025900974556871,0.735757734318791,0,0.015287044784879,-1.07080612609437,-0.286201663242599,-0.134532792412498
"761",761,"p_761",0.0104567969179967,0.141166758392955,0,0.0145309720895415,-1.13516397550567,-3.10746180515618,-0.135111265609021
"762",762,"p_762",0.010143877445399,0.996273677673119,0,0.00965646756263811,-1.13646795068429,0.949914048359217,-0.13884076177061
"763",763,"p_763",0.534580165896904,0.903500061271144,1,0.236640335397318,1.04892465921601,0.509714790762816,0.0348251891296099
"764",764,"p_764",0.11234595902321,0.887956452710365,0,0.0132415177153942,-0.710578898544018,0.435962303642153,-0.136097830522928
"765",765,"p_765",0.278554145474298,0.8105031850279,1,0.0404806599812137,-0.0179682795350954,0.0684561930200541,-0.115257091538141
"766",766,"p_766",0.525127121442251,0.938387373704022,0,0.0151470369886251,1.00953262257175,0.675250744066019,-0.134639912743567
"767",767,"p_767",0.401450862304955,0.858130303859841,1,0.0146075565071002,0.494157945627073,0.294440941317844,-0.135052670670859
"768",768,"p_768",0.107578550568547,0.666618338476833,0,0.0482974131074504,-0.730445294967423,-0.614259487230213,-0.109276473278482
"769",769,"p_769",0.476190476190476,0.941081517352704,0,0.00247922512205117,0.805607407552176,0.688034120202498,-0.144332088732197
"770",770,"p_770",0.255172531427499,0.623245262421751,0,0.0586122090141513,-0.115402434399344,-0.820059332267976,-0.10138459595448
"771",771,"p_771",0.461941092394745,0.77901489985185,1,0.153230104940277,0.746228415807017,-0.0809517991985812,-0.0289921963318044
"772",772,"p_772",0.425046141226331,0.747829653428122,0,0.0146312436754519,0.592482469156073,-0.228921910272031,-0.135034547556405
"773",773,"p_773",0.337677467764548,0.96084355192228,0,0.0506475723720586,0.228406112266386,0.781802513453756,-0.107478360278873
"774",774,"p_774",0.421768707482993,0.84750566893424,0,0.00176310583820942,0.57882498656028,0.244028371582308,-0.144879993469096
"775",775,"p_775",0.582818196227611,0.759193216040577,1,0.0252506131301418,1.24993865714537,-0.175003220674129,-0.1269096402143
"776",776,"p_776",0.13752387567286,0.602057648897378,0,0.0230608626112181,-0.605659322628899,-0.920591920145729,-0.128585024063077
"777",777,"p_777",0.572386058981233,1,0,0.000736726219685574,1.20646661650719,0.967594983796191,-0.14566527919947
"778",778,"p_778",0.0965143998453708,0.801945750918111,0,0.0155125751577103,-0.776551016020111,0.027852233746359,-0.134360238534426
"779",779,"p_779",0.302728823194997,0.998294485503127,0,0.00351373966077046,0.0827706723660605,0.959502529880301,-0.143540578953107
"780",780,"p_780",0.122056928663465,0.817266018507673,0,0.00852568808794107,-0.670112054898544,0.10054499576916,-0.139705924103973
"781",781,"p_781",0.140665154950869,0.508843537414966,0,0.0132534433260978,-0.592569212979806,-1.36288127204807,-0.13608870620699
"782",782,"p_782",0.011665118199649,0.955404149891607,0,0.00968899892290376,-1.13012874728547,0.755993228136086,-0.138815871941793
"783",783,"p_783",0.452906976744186,0.934302325581395,1,0.00171046885621655,0.708582108687402,0.655867699396999,-0.144920266161678
"784",784,"p_784",0.379473028306925,0.894516645896386,0,0.0112286945903589,0.402573520486074,0.467089603430306,-0.137637846759931
"785",785,"p_785",0.939695857367593,0.966177241740954,0,0.00381276180123504,2.7370931894846,0.807110207488843,-0.14331179633142
"786",786,"p_786",0.113057851239669,0.714710743801653,0,0.00909646861396731,-0.707612353277883,-0.386067012461489,-0.139269218430776
"787",787,"p_787",0.102304522561937,0.39934883247698,0,0.0196847958447776,-0.752422839397242,-1.88242001262704,-0.131168061575344
"788",788,"p_788",0.189552913813154,0.893978550200284,0,0.15479341301561,-0.388847713753108,0.464536406356328,-0.0277961052349233
"789",789,"p_789",0.220434432823813,0.361222847948512,0,0.0198877415678038,-0.260160502523578,-2.06332306174226,-0.131012787271903
"790",790,"p_790",0.593035487001429,0.884953989300745,1,4.10160228406959,1.29251540524996,0.4217159886322,2.99191768390639
"791",791,"p_791",0.278154681139756,0.926503844414292,0,0.00442699659744883,-0.0196328981434006,0.618864877331035,-0.142841843682458
"792",792,"p_792",0.161039912120103,0.856902233614061,0,0.0136989229289216,-0.507665012552274,0.288613900921722,-0.135747868597829
"793",793,"p_793",0.290437695725002,0.693831476221688,0,0.0274660383303427,0.0315519834008451,-0.485136537228463,-0.125214612599732
"794",794,"p_794",0.808428184281843,0.939837398373984,0,0.0368712994793719,2.1900841266155,0.682130930566974,-0.118018622697486
"795",795,"p_795",0.25344104442344,0.718779536862004,1,0.135397985271386,-0.122617760619392,-0.366761096038878,-0.042635597725951
"796",796,"p_796",0.058367990821741,0.951063994087083,0,0.0906399860169539,-0.935511946471024,0.735399729282639,-0.0768800600089427
"797",797,"p_797",0.318334260242345,0.831521647538635,1,0.059350465563928,0.147800510210114,0.168186180400889,-0.100819753937519
"798",798,"p_798",0.542937875698082,0.89321177709358,1,0.0750483984056432,1.08375229726736,0.460898163444103,-0.0888092244662798
"799",799,"p_799",0.357475625098286,0.938915316873722,0,0.101762141971115,0.310907547959457,0.677755768666419,-0.0683704694011788
"800",800,"p_800",0.0403377110694184,0.850929558246631,0,0.0586370279096862,-1.01064641178712,0.260274300024683,-0.101365606952598
"801",801,"p_801",0.430040411726599,0.696860636099086,1,0.0972572046037922,0.613294228531756,-0.470763550803165,-0.0718172087624618
"802",802,"p_802",0.028949201900721,0.951346865924018,0,0.127691465447577,-1.05810377567119,0.736741920925511,-0.048531876197635
"803",803,"p_803",0.139605755506693,0.661404929984955,0,0.129667759285456,-0.596983864992295,-0.638996461347163,-0.0470198086137683
"804",804,"p_804",0.848815118488151,0.969503049695031,0,0.00999999308371553,2.35838161001735,0.822890752099172,-0.138577929496028
"805",805,"p_805",0.221434963911528,0.897735123917314,1,1.54826112375266,-0.255991162427902,0.482360880872636,1.03834968451855
"806",806,"p_806",0.113400160458875,0.814319571371923,1,0.108378101644763,-0.706185907293067,0.0865644710035371,-0.0633085813524721
"807",807,"p_807",0.744093196237147,0.948342813388755,1,0.0731356266479675,1.92199206180808,0.722488065712261,-0.0902726911404567
"808",808,"p_808",0.42912256262035,0.954947306678604,1,1.03669429032525,0.609469434752281,0.7538255639768,0.646948562387295
"809",809,"p_809",0.0439446207463236,0.889030756807299,1,0.564743932920528,-0.99561596113741,0.441059742809061,0.285858109668051
"810",810,"p_810",0.0471256684491979,0.546419022154316,1,0.104701033143895,-0.98236013141188,-1.18459027588362,-0.0661219160789452
"811",811,"p_811",0.675068010881741,0.939510321651464,1,0.0249434998315311,1.63435534921882,0.680578992246423,-0.127144613402245
"812",812,"p_812",0.0755267767103657,0.74051271163951,0,0.0188416522692791,-0.86400910675224,-0.263639887948651,-0.13181315292999
"813",813,"p_813",0.130196997600313,0.622188738210838,0,0.0179155570192669,-0.636191353966134,-0.825072408089678,-0.132521710827747
"814",814,"p_814",0.0328218767048554,0.915950627386798,0,0.146677408212789,-1.04196584798794,0.568791176629015,-0.0340056817349556
"815",815,"p_815",0.45316565481353,0.935811925795731,1,0.521262506745472,0.709660053050781,0.663030564437624,0.25259035678665
"816",816,"p_816",0.130209621452286,0.78714091927663,0,0.133364983212066,-0.636138748771914,-0.0423948488852169,-0.0441910529183485
"817",817,"p_817",0.204378565774029,0.956596511342232,0,0.0732608302002823,-0.327067339385963,0.76165083474568,-0.0901768975751419
"818",818,"p_818",0.0567070786077434,0.946714900273758,0,0.0102268402697517,-0.942433178578895,0.714763820690399,-0.138404368120729
"819",819,"p_819",0.566687593358301,0.828047539670513,1,0.0925427510992105,1.18272038663264,0.151701971164818,-0.0754242494682989
"820",820,"p_820",0.0305872644753129,0.922596616696465,0,0.0363467988126233,-1.0512777609123,0.600325568340479,-0.118419919529317
"821",821,"p_821",0.633237611368824,0.90604521022016,0,0.0407312510695578,1.46004276258484,0.521791205602297,-0.115065363641091
"822",822,"p_822",0.2745499977556,0.875854742417668,1,0.133727294827074,-0.0346540715485154,0.378541195216132,-0.0439138473541699
"823",823,"p_823",0.0408261287223823,0.485590778097983,0,0.00208050017851305,-1.00861111340515,-1.47321271955846,-0.144637154229264
"824",824,"p_824",0.00535761875442256,0.973202716487313,0,0.108785545479964,-1.15641289843613,0.840445210343639,-0.0629968450085917
"825",825,"p_825",0.487809332481052,0.995068943475482,0,0.010975623662636,0.854024657143909,0.944197734605714,-0.137831471988576
"826",826,"p_826",0.0323974082073434,0.649829303978262,1,0.0143494287966787,-1.04373466211851,-0.693921365344452,-0.135250164857171
"827",827,"p_827",0.0928923293455313,0.604503870513723,0,0.00140544468706536,-0.791644643744195,-0.908984903181276,-0.145153640951211
"828",828,"p_828",0.0486906710310966,0.805646481178396,0,0.0024370681762739,-0.975838566920119,0.0454117380140755,-0.144364343121662
"829",829,"p_829",0.0457004555808656,0.393507972665148,0,0.0210870175727234,-0.988299174415912,-1.91013416512652,-0.13009521806413
"830",830,"p_830",0.0428386489349182,0.496763563610686,0,0.00849710004153146,-1.00022468611817,-1.42019924354319,-0.139727796893046
"831",831,"p_831",0.0843549480932756,0.809657954683778,1,0.0575036722782602,-0.827220995547901,0.0644456802858267,-0.102232740310212
"832",832,"p_832",0.146929080420767,0.831523583305056,0,0.0058941748592877,-0.566466640117617,0.168195365371513,-0.141719301757285
"833",833,"p_833",0.452039650110928,0.979091812267033,0,0.133866852276766,0.704967848468514,0.868388236504379,-0.0438070715844327
"834",834,"p_834",0.046209090622736,0.970327904998898,0,0.0317371410558969,-0.986179627607048,0.826804587804503,-0.121946780734402
"835",835,"p_835",0.0616103823611499,0.999790678202624,0,0.014343153465385,-0.922000489188863,0.966601777932528,-0.135254966129556
"836",836,"p_836",0.0820346956777418,0.838054167075043,0,0.030652512664929,-0.836889782002368,0.199182172167569,-0.122776632752908
"837",837,"p_837",0.369724770642202,0.932849955608168,1,0.0337644251804445,0.361951292907595,0.648976384724089,-0.120395700348853
"838",838,"p_838",0.728699950775547,0.970232821189556,1,0.954845755577226,1.85784645324714,0.826353426969073,0.584326034397076
"839",839,"p_839",0.213468013468013,0.844444444444444,0,0.00149686215767934,-0.289190456615016,0.229503242563888,-0.145083697205364
"840",840,"p_840",0.192937463010456,0.535904517656343,0,0.0101403262291925,-0.374743867458513,-1.23448029045357,-0.138470560239417
"841",841,"p_841",0.00650376853877948,0.136822270848529,0,0.0164501774737427,-1.15163674674005,-3.12807585757607,-0.133642876550363
"842",842,"p_842",0.0484831056793674,0.54176851186197,1,0.0347670715011702,-0.976703518098612,-1.20665636813624,-0.119628573026694
"843",843,"p_843",0.387788778877888,0.956412882667577,0,0.017575118024909,0.437226309096901,0.760779539550003,-0.132782181592664
"844",844,"p_844",0.611136855112759,0.993435279579858,0,0.0517850714764746,1.36794610478524,0.936446202845867,-0.106608056739238
"845",845,"p_845",0.134313385036848,0.875062700158197,0,0.0259139873838307,-0.619037844795645,0.374783053320558,-0.126402090837912
"846",846,"p_846",0.33570511506468,0.955721945903956,0,0.185325005675148,0.220187068105396,0.757501130642516,-0.00443630384331655
